index,smcAC,smcDC,vib_table,vib_spindle,AE_table,AE_spindle,
1,-0.295410,1.381836,0.075684,0.312500,0.107422,0.125122
2,-0.217285,1.386719,0.070801,0.317383,0.109863,0.125122
3,-0.129395,1.386719,0.063477,0.313721,0.111084,0.126343
4,0.009766,1.381836,0.070801,0.324707,0.131226,0.149536
5,0.197754,1.376953,0.065918,0.299072,0.109863,0.127563
6,0.239258,1.372070,0.078125,0.295410,0.125732,0.147095
7,0.214844,1.367188,0.068359,0.299072,0.106201,0.115967
8,0.288086,1.367188,0.070801,0.303955,0.102539,0.121460
9,0.236816,1.367188,0.068359,0.302734,0.094604,0.110474
10,0.212402,1.372070,0.068359,0.299072,0.097656,0.106812
11,0.083008,1.372070,0.065918,0.324707,0.121460,0.135498
12,-0.007324,1.372070,0.065918,0.308838,0.119629,0.133057
13,-0.151367,1.367188,0.073242,0.314941,0.120850,0.136719
14,-0.217285,1.357422,0.065918,0.323486,0.135498,0.156860
15,-0.368652,1.342773,0.070801,0.299072,0.114136,0.125122
16,-0.566406,1.333008,0.063477,0.307617,0.119019,0.137329
17,-0.478516,1.328125,0.073242,0.300293,0.112915,0.122681
18,-0.551758,1.328125,0.068359,0.310059,0.114136,0.127563
19,-0.527344,1.333008,0.058594,0.324707,0.117188,0.128784
20,-0.585938,1.342773,0.073242,0.314941,0.104980,0.117188
21,-0.539551,1.357422,0.063477,0.314941,0.108032,0.125732
22,-0.397949,1.372070,0.073242,0.305176,0.115967,0.127563
23,-0.244141,1.381836,0.068359,0.313721,0.111084,0.123901
24,-0.151367,1.386719,0.078125,0.336914,0.124512,0.139771
25,-0.085449,1.391602,0.070801,0.323486,0.108643,0.120239
26,0.065918,1.386719,0.075684,0.329590,0.115967,0.133667
27,0.180664,1.381836,0.068359,0.313721,0.097656,0.112915
28,0.258789,1.376953,0.061035,0.305176,0.093994,0.103149
29,0.307617,1.367188,0.070801,0.319824,0.103760,0.122070
30,0.236816,1.372070,0.063477,0.312500,0.090332,0.101318
31,0.258789,1.372070,0.073242,0.329590,0.107422,0.128784
32,0.227051,1.376953,0.065918,0.300293,0.112305,0.128174
33,0.075684,1.376953,0.073242,0.299072,0.106812,0.123901
34,-0.056152,1.376953,0.068359,0.316162,0.122681,0.140991
35,-0.100098,1.372070,0.073242,0.305176,0.109863,0.125122
36,-0.251465,1.362305,0.070801,0.302734,0.118408,0.135498
37,-0.354004,1.347656,0.065918,0.290527,0.104370,0.117798
38,-0.463867,1.337891,0.075684,0.319824,0.095825,0.107422
39,-0.544434,1.333008,0.068359,0.312500,0.108643,0.121460
40,-0.554199,1.328125,0.065918,0.296631,0.108032,0.121460
41,-0.559082,1.337891,0.063477,0.292969,0.123291,0.142212
42,-0.551758,1.347656,0.078125,0.296631,0.132446,0.150146
43,-0.549316,1.357422,0.073242,0.299072,0.115967,0.131836
