index,smcAC,smcDC,vib_table,vib_spindle,AE_table,AE_spindle,
1,-0.615234,1.362305,0.051270,0.269775,0.110474,0.128174
2,-0.590820,1.376953,0.061035,0.275879,0.112305,0.124512
3,-0.327148,1.386719,0.053711,0.263672,0.117188,0.139771
4,-0.288086,1.396484,0.061035,0.268555,0.104370,0.127563
5,-0.175781,1.401367,0.056152,0.268555,0.122681,0.142212
6,-0.131836,1.401367,0.058594,0.263672,0.121460,0.149536
7,0.136719,1.396484,0.058594,0.277100,0.106201,0.126343
8,0.351562,1.386719,0.056152,0.273438,0.089722,0.108032
9,0.312500,1.386719,0.061035,0.278320,0.092163,0.108032
10,0.356445,1.381836,0.051270,0.266113,0.101929,0.125122
11,0.273438,1.381836,0.056152,0.270996,0.101929,0.118408
12,0.258789,1.381836,0.051270,0.280762,0.123901,0.147095
13,0.112305,1.386719,0.056152,0.277100,0.123291,0.145264
14,0.048828,1.386719,0.053711,0.294189,0.112915,0.134277
15,-0.068359,1.381836,0.056152,0.294189,0.105591,0.129395
16,-0.273438,1.376953,0.061035,0.310059,0.106201,0.125732
17,-0.468750,1.362305,0.051270,0.283203,0.109253,0.124512
18,-0.537109,1.352539,0.058594,0.294189,0.119629,0.137329
19,-0.659180,1.342773,0.056152,0.292969,0.130005,0.147705
20,-0.673828,1.337891,0.061035,0.289307,0.108032,0.125732
21,-0.703125,1.342773,0.051270,0.290527,0.128784,0.151978
22,-0.703125,1.352539,0.056152,0.290527,0.116577,0.134888
23,-0.664062,1.362305,0.053711,0.283203,0.124512,0.139160
24,-0.659180,1.376953,0.063477,0.283203,0.108643,0.122681
25,-0.385742,1.391602,0.061035,0.290527,0.112915,0.130615
26,-0.312500,1.401367,0.053711,0.296631,0.111694,0.126953
27,-0.190430,1.406250,0.061035,0.299072,0.117188,0.136719
28,0.146484,1.401367,0.053711,0.316162,0.131226,0.156250
29,0.068359,1.396484,0.058594,0.279541,0.112915,0.129395
30,0.327148,1.391602,0.051270,0.273438,0.112915,0.130005
31,0.239258,1.386719,0.063477,0.280762,0.100098,0.112305
32,0.346680,1.386719,0.056152,0.280762,0.100098,0.119019
33,0.239258,1.381836,0.051270,0.270996,0.098877,0.115356
34,0.244141,1.386719,0.053711,0.273438,0.122681,0.148926
35,0.117188,1.386719,0.053711,0.278320,0.111084,0.136719
36,0.024414,1.386719,0.058594,0.274658,0.114746,0.138550
37,-0.146484,1.381836,0.058594,0.278320,0.109863,0.133057
38,-0.253906,1.376953,0.058594,0.274658,0.111694,0.131226
39,-0.405273,1.367188,0.053711,0.275879,0.103760,0.125732
40,-0.517578,1.352539,0.058594,0.277100,0.120239,0.137939
41,-0.639648,1.337891,0.058594,0.275879,0.117188,0.139771
42,-0.649414,1.337891,0.051270,0.275879,0.106201,0.120239
43,-0.742188,1.337891,0.056152,0.274658,0.128174,0.155029
44,-0.722656,1.347656,0.053711,0.279541,0.114136,0.134888
45,-0.688477,1.357422,0.058594,0.268555,0.120239,0.140991
46,-0.527344,1.372070,0.056152,0.278320,0.104980,0.119629
47,-0.415039,1.386719,0.061035,0.273438,0.107422,0.128174
48,-0.180664,1.396484,0.056152,0.267334,0.101929,0.117798
49,-0.205078,1.396484,0.061035,0.270996,0.114746,0.137329
50,0.073242,1.396484,0.058594,0.270996,0.125122,0.153809
51,0.019531,1.391602,0.053711,0.277100,0.109253,0.131836
52,0.288086,1.386719,0.061035,0.270996,0.114136,0.140991
53,0.205078,1.381836,0.058594,0.299072,0.092773,0.108032
54,0.327148,1.376953,0.061035,0.279541,0.103149,0.121460
55,0.209961,1.376953,0.053711,0.295410,0.092773,0.108032
56,0.224609,1.381836,0.058594,0.288086,0.119629,0.147705
57,0.190430,1.381836,0.056152,0.278320,0.115967,0.135498
58,-0.004883,1.381836,0.051270,0.274658,0.119019,0.143433
59,-0.117188,1.376953,0.058594,0.273438,0.118408,0.142822
60,-0.258789,1.372070,0.056152,0.296631,0.101929,0.117798
61,-0.400391,1.357422,0.058594,0.291748,0.120850,0.142822
62,-0.483398,1.347656,0.051270,0.286865,0.108643,0.126953
63,-0.654297,1.337891,0.056152,0.295410,0.117798,0.139160
64,-0.634766,1.337891,0.051270,0.278320,0.100708,0.120239
65,-0.786133,1.337891,0.061035,0.288086,0.131836,0.154419
66,-0.693359,1.347656,0.056152,0.289307,0.123291,0.145264
67,-0.703125,1.357422,0.051270,0.283203,0.117798,0.136719
68,-0.478516,1.372070,0.058594,0.312500,0.120239,0.137939
69,-0.468750,1.386719,0.056152,0.283203,0.109863,0.126953
70,-0.244141,1.396484,0.061035,0.278320,0.109253,0.120850
71,-0.214844,1.401367,0.056152,0.273438,0.112915,0.133057
