index,smcAC,smcDC,vib_table,vib_spindle,AE_table,AE_spindle,
1,-0.678711,1.352539,0.063477,0.294189,0.106812,0.127563
2,-0.708008,1.362305,0.063477,0.295410,0.093994,0.109253
3,-0.590820,1.376953,0.068359,0.301514,0.119019,0.140381
4,-0.473633,1.386719,0.063477,0.285645,0.107422,0.120850
5,-0.258789,1.391602,0.070801,0.247803,0.111084,0.131226
6,-0.146484,1.391602,0.068359,0.280762,0.090332,0.106201
7,-0.043945,1.391602,0.065918,0.291748,0.095825,0.114136
8,-0.004883,1.386719,0.065918,0.275879,0.106201,0.120239
9,0.288086,1.376953,0.061035,0.275879,0.115356,0.138550
10,0.205078,1.372070,0.073242,0.267334,0.114746,0.136719
11,0.292969,1.372070,0.061035,0.269775,0.107422,0.127563
12,0.219727,1.372070,0.065918,0.278320,0.111084,0.139771
13,0.244141,1.376953,0.063477,0.278320,0.104980,0.122681
14,0.166016,1.381836,0.065918,0.280762,0.104980,0.122070
15,-0.053711,1.386719,0.063477,0.268555,0.109253,0.126343
16,-0.136719,1.381836,0.058594,0.274658,0.098877,0.115967
17,-0.151367,1.376953,0.070801,0.274658,0.097656,0.110474
18,-0.449219,1.367188,0.056152,0.274658,0.112305,0.134277
19,-0.449219,1.352539,0.063477,0.272217,0.111694,0.130005
20,-0.639648,1.347656,0.063477,0.272217,0.110474,0.133057
21,-0.610352,1.342773,0.065918,0.277100,0.098267,0.115356
22,-0.708008,1.347656,0.061035,0.272217,0.092773,0.107422
23,-0.795898,1.352539,0.065918,0.275879,0.087891,0.101318
24,-0.629883,1.367188,0.070801,0.274658,0.100098,0.119629
25,-0.659180,1.376953,0.063477,0.270996,0.090942,0.108643
26,-0.390625,1.391602,0.068359,0.278320,0.117188,0.141602
27,-0.205078,1.396484,0.058594,0.294189,0.112305,0.130005
28,-0.146484,1.396484,0.068359,0.291748,0.103760,0.123291
29,-0.126953,1.396484,0.061035,0.290527,0.098877,0.116577
30,0.092773,1.386719,0.065918,0.302734,0.098267,0.114136
31,0.190430,1.381836,0.063477,0.289307,0.104370,0.116577
32,0.258789,1.376953,0.068359,0.288086,0.107422,0.124512
33,0.229492,1.376953,0.061035,0.279541,0.122681,0.146484
34,0.273438,1.376953,0.056152,0.280762,0.098877,0.114746
35,0.239258,1.376953,0.065918,0.290527,0.115967,0.142822
36,0.097656,1.386719,0.058594,0.284424,0.106201,0.127563
37,-0.014648,1.386719,0.065918,0.288086,0.109253,0.125122
38,-0.083008,1.386719,0.063477,0.281982,0.100708,0.114136
39,-0.341797,1.376953,0.070801,0.280762,0.098877,0.116577
40,-0.253906,1.367188,0.061035,0.273438,0.100098,0.107422
41,-0.522461,1.357422,0.053711,0.281982,0.110474,0.131836
42,-0.419922,1.347656,0.029297,0.283203,0.112305,0.131226
43,-0.610352,1.342773,0.061035,0.303955,0.111084,0.132446
44,-0.888672,1.347656,0.065918,0.281982,0.109863,0.133057
45,-0.590820,1.352539,0.061035,0.279541,0.092773,0.110474
46,-0.678711,1.367188,0.070801,0.281982,0.089722,0.106201
47,-0.522461,1.376953,0.063477,0.273438,0.087280,0.104370
48,-0.375977,1.391602,0.065918,0.275879,0.093384,0.112305
49,-0.253906,1.396484,0.063477,0.272217,0.108643,0.130615
50,-0.185547,1.401367,0.063477,0.283203,0.113525,0.139771
51,-0.014648,1.396484,0.068359,0.283203,0.100098,0.119019
52,0.087891,1.386719,0.063477,0.269775,0.104370,0.121460
53,0.185547,1.381836,0.073242,0.274658,0.095825,0.111694
54,0.214844,1.376953,0.068359,0.263672,0.104980,0.121460
55,0.278320,1.372070,0.065918,0.268555,0.098267,0.111694
56,0.239258,1.376953,0.061035,0.270996,0.114136,0.137939
57,0.209961,1.381836,0.065918,0.267334,0.093994,0.109863
58,0.136719,1.386719,0.063477,0.275879,0.117798,0.142822
59,0.048828,1.386719,0.061035,0.268555,0.112305,0.130615
60,-0.126953,1.386719,0.068359,0.277100,0.108643,0.128174
61,-0.175781,1.376953,0.063477,0.280762,0.100098,0.115356
62,-0.317383,1.367188,0.063477,0.272217,0.094604,0.114136
63,-0.371094,1.352539,0.058594,0.253906,0.097656,0.114136
64,-0.532227,1.347656,0.070801,0.273438,0.105591,0.125122
65,-0.761719,1.342773,0.063477,0.303955,0.113525,0.136108
66,-0.585938,1.347656,0.058594,0.283203,0.100708,0.119019
67,-0.712891,1.357422,0.061035,0.301514,0.111694,0.139771
68,-0.561523,1.367188,0.061035,0.297852,0.093994,0.109863
69,-0.556641,1.381836,0.068359,0.290527,0.097656,0.115356
70,-0.283203,1.391602,0.063477,0.297852,0.090332,0.103760
71,-0.195312,1.401367,0.068359,0.285645,0.098267,0.112915
72,-0.087891,1.401367,0.065918,0.290527,0.098267,0.109863
73,0.024414,1.396484,0.065918,0.285645,0.120239,0.148926
74,0.078125,1.391602,0.063477,0.296631,0.102539,0.121460
75,0.180664,1.381836,0.058594,0.302734,0.106201,0.121460
76,0.263672,1.381836,0.068359,0.290527,0.106201,0.126953
77,0.253906,1.376953,0.056152,0.280762,0.105591,0.120850
78,0.258789,1.381836,0.068359,0.286865,0.097046,0.112305
79,0.253906,1.386719,0.061035,0.281982,0.102539,0.125122
80,0.185547,1.391602,0.065918,0.285645,0.098267,0.121460
81,-0.063477,1.391602,0.063477,0.268555,0.106201,0.128784
82,-0.073242,1.391602,0.068359,0.278320,0.128174,0.150757
83,-0.180664,1.381836,0.070801,0.286865,0.114746,0.132446
84,-0.239258,1.372070,0.058594,0.286865,0.108643,0.122070
85,-0.498047,1.362305,0.063477,0.281982,0.090332,0.103149
86,-0.600586,1.352539,0.063477,0.269775,0.098877,0.115356
87,-0.512695,1.347656,0.065918,0.280762,0.098267,0.115967
88,-0.708008,1.352539,0.061035,0.288086,0.112915,0.137329
89,-0.585938,1.357422,0.068359,0.280762,0.098267,0.115356
90,-0.605469,1.372070,0.068359,0.280762,0.115356,0.140381
91,-0.429688,1.386719,0.063477,0.268555,0.100708,0.126953
92,-0.336914,1.396484,0.065918,0.280762,0.100708,0.120850
93,-0.151367,1.401367,0.058594,0.280762,0.090332,0.103760
94,-0.092773,1.406250,0.068359,0.280762,0.093384,0.109253
95,-0.004883,1.396484,0.061035,0.280762,0.095215,0.107422
96,0.102539,1.391602,0.070801,0.274658,0.111694,0.137329
97,0.268555,1.386719,0.063477,0.273438,0.109253,0.138550
98,0.239258,1.381836,0.068359,0.267334,0.105591,0.129395
99,0.268555,1.381836,0.063477,0.278320,0.111694,0.136108
100,0.302734,1.381836,0.053711,0.267334,0.104980,0.123291
101,0.253906,1.386719,0.063477,0.274658,0.100098,0.118408
102,0.136719,1.386719,0.058594,0.273438,0.086060,0.101929
103,0.019531,1.391602,0.065918,0.268555,0.100708,0.123901
104,-0.122070,1.391602,0.063477,0.283203,0.101318,0.115967
105,-0.146484,1.381836,0.070801,0.280762,0.123901,0.150146
106,-0.327148,1.372070,0.058594,0.279541,0.110474,0.130615
107,-0.537109,1.357422,0.063477,0.291748,0.108643,0.129395
108,-0.493164,1.347656,0.068359,0.284424,0.097046,0.114746
109,-0.629883,1.347656,0.061035,0.299072,0.096436,0.116577
110,-0.551758,1.352539,0.063477,0.325928,0.098267,0.118408
111,-0.595703,1.357422,0.058594,0.305176,0.109863,0.136108
112,-0.541992,1.367188,0.073242,0.303955,0.098877,0.120239
113,-0.478516,1.381836,0.065918,0.284424,0.105591,0.130005
114,-0.366211,1.396484,0.073242,0.295410,0.112915,0.145264
115,-0.209961,1.401367,0.063477,0.288086,0.104980,0.122681
116,-0.146484,1.401367,0.058594,0.292969,0.096436,0.115356
117,0.039062,1.396484,0.065918,0.297852,0.089722,0.103149
118,0.175781,1.391602,0.061035,0.286865,0.095215,0.109863
119,0.239258,1.386719,0.065918,0.311279,0.101318,0.119019
120,0.268555,1.381836,0.061035,0.295410,0.108643,0.134888
121,0.278320,1.376953,0.065918,0.296631,0.101318,0.117188
122,0.273438,1.381836,0.061035,0.284424,0.107422,0.134277
123,0.253906,1.381836,0.063477,0.281982,0.111084,0.136108
124,0.156250,1.391602,0.061035,0.289307,0.102539,0.124512
125,-0.004883,1.391602,0.056152,0.269775,0.086060,0.101929
126,-0.078125,1.391602,0.065918,0.273438,0.104980,0.129395
127,-0.249023,1.381836,0.063477,0.277100,0.102539,0.119019
128,-0.312500,1.372070,0.063477,0.272217,0.122681,0.146484
129,-0.439453,1.362305,0.058594,0.272217,0.116577,0.137939
130,-0.585938,1.352539,0.065918,0.269775,0.100708,0.120239
131,-0.522461,1.352539,0.061035,0.274658,0.105591,0.129395
132,-0.600586,1.357422,0.063477,0.266113,0.099487,0.118408
133,-0.556641,1.362305,0.058594,0.279541,0.108643,0.128784
134,-0.561523,1.372070,0.061035,0.281982,0.102539,0.122681
135,-0.473633,1.391602,0.068359,0.270996,0.103149,0.128784
136,-0.239258,1.401367,0.061035,0.275879,0.095215,0.109863
137,-0.141602,1.406250,0.068359,0.275879,0.117188,0.145874
138,-0.180664,1.406250,0.065918,0.277100,0.097656,0.120850
139,0.102539,1.406250,0.070801,0.273438,0.104980,0.126343
140,0.166016,1.396484,0.065918,0.268555,0.088501,0.105591
141,0.224609,1.386719,0.061035,0.275879,0.092163,0.111084
142,0.249023,1.391602,0.073242,0.267334,0.089722,0.111084
